order_id,customer_id,order_timestamp,order_date,city,customer_type,customer_tenure_days,previous_orders,prior_cancellations,email_verified,traffic_source,device_type,session_duration_minutes,pages_viewed,cart_items,product,category,quantity,unit_price,discount_percent,coupon_code,shipping_fee,delivery_distance_km,estimated_delivery_days,payment_method,gross_amount,discount_amount,total_amount,order_status,actual_delivery_days,customer_rating
11673,11528,2025-09-30 21:18:29,2025-09-30,Enugu,VIP,328,23,2,True,Email,Mobile,38.1,13,2,Electric Trimmer,Beauty & Personal Care,1,17600.0,25,SAVE5,2500.0,37.7,5,Bank Transfer,17600.0,4400.0,15700.0,Delivered,4.0,5.0
11674,10637,2025-10-10 03:45:17,2025-10-10,Abuja,New,41,1,0,True,Referral,Mobile,11.0,8,3,Cookware Set,Home & Kitchen,3,66300.0,5,SAVE10,2600.0,39.2,4,Cash on Delivery,198900.0,9945.0,191555.0,Delivered,3.0,4.0
11675,13470,2025-01-09 17:17:12,2025-01-09,Ibadan,New,57,0,0,False,Paid Search,Mobile,3.2,8,1,T-Shirt,Fashion,1,11400.0,0,,2600.0,39.8,4,Card,11400.0,0.0,14000.0,Delivered,4.0,4.0
11676,14854,2025-10-08 14:20:16,2025-10-08,Lagos,Returning,110,13,0,True,Affiliate,Mobile,3.3,2,3,Skincare Set,Beauty & Personal Care,2,22500.0,10,SAVE5,2500.0,31.4,5,Wallet,45000.0,4500.0,43000.0,Cancelled,,
11677,14042,2024-12-12 00:38:43,2024-12-12,Lagos,Returning,167,13,0,True,Affiliate,Mobile,6.6,5,6,Wristwatch,Fashion,3,53200.0,10,SAVE5,1700.0,15.4,3,Wallet,159600.0,15960.0,145340.0,Delivered,5.0,4.0
11678,11877,2024-02-25 04:35:50,2024-02-25,Kano,VIP,1235,41,2,True,Email,Mobile,7.0,3,7,Storage Rack,Home & Kitchen,4,37700.0,0,,2600.0,40.4,4,Bank Transfer,150800.0,0.0,153400.0,Delivered,4.0,4.0
11679,12436,2024-05-25 01:25:10,2024-05-25,Abuja,Returning,172,9,0,True,Paid Search,Mobile,14.2,2,5,Phone Charger,Electronics,3,10600.0,30,FLASH15,2000.0,25.8,3,Wallet,31800.0,9540.0,24260.0,Delivered,2.0,5.0
11680,10305,2024-07-18 06:32:07,2024-07-18,Enugu,New,86,0,0,True,Affiliate,Mobile,10.4,8,5,Dumbbell Set,Sports & Fitness,3,42700.0,10,FLASH15,2500.0,36.9,5,Card,128100.0,12810.0,117790.0,Delivered,4.0,4.0
11681,11835,2024-10-02 13:58:46,2024-10-02,Ibadan,Returning,269,4,0,True,Social Media,Mobile,2.3,7,4,Smart Watch,Electronics,3,52900.0,0,,2700.0,41.7,5,Bank Transfer,158700.0,0.0,161400.0,Delivered,5.0,
11682,10161,2025-11-17 10:45:30,2025-11-17,Ibadan,New,78,1,0,True,Organic,Mobile,15.3,9,5,Desk Lamp,Home & Kitchen,2,18000.0,0,,2900.0,47.5,7,Wallet,36000.0,0.0,38900.0,Cancelled,,
11683,13724,2024-08-31 07:04:45,2024-08-31,Abuja,New,82,0,0,True,Social Media,Desktop,9.9,7,5,Resistance Bands,Sports & Fitness,2,9700.0,15,MEGA30,1500.0,16.2,3,Wallet,19400.0,2910.0,17990.0,Cancelled,,
11684,14547,2025-03-23 19:45:18,2025-03-23,Enugu,Returning,311,3,0,True,Social Media,Mobile,10.1,6,2,Electric Trimmer,Beauty & Personal Care,1,14500.0,5,,1900.0,23.7,3,Card,14500.0,725.0,15675.0,Delivered,2.0,5.0
11685,10958,2024-07-16 21:47:12,2024-07-16,Ilorin,VIP,955,40,5,True,Organic,Mobile,29.9,9,6,Air Fryer,Home & Kitchen,3,64400.0,0,,2200.0,30.7,3,Cash on Delivery,193200.0,0.0,195400.0,Delivered,4.0,5.0
11686,13370,2025-04-15 05:35:32,2025-04-15,Lagos,New,63,0,0,True,Organic,Mobile,16.0,13,2,Air Fryer,Home & Kitchen,2,63400.0,0,,2100.0,23.0,4,Bank Transfer,126800.0,0.0,128900.0,Delivered,6.0,5.0
11687,12998,2025-02-18 18:34:50,2025-02-18,Port Harcourt,New,79,0,0,True,Paid Search,Desktop,19.7,6,5,Hoodie,Fashion,3,23300.0,0,,2400.0,35.5,3,Cash on Delivery,69900.0,0.0,72300.0,Cancelled,,
11688,12090,2024-04-19 23:07:43,2024-04-19,Enugu,Returning,521,2,0,True,Organic,Mobile,3.6,6,5,Laptop Stand,Electronics,4,35200.0,5,SAVE5,2000.0,26.2,5,Cash on Delivery,140800.0,7040.0,135760.0,Delivered,8.0,4.0
11689,13669,2024-12-03 22:09:31,2024-12-03,Lagos,Returning,630,3,0,True,Referral,Mobile,7.7,2,5,Body Lotion,Beauty & Personal Care,2,8200.0,10,MEGA30,1600.0,11.9,3,Bank Transfer,16400.0,1640.0,16360.0,Delivered,3.0,4.0
11690,13399,2024-03-18 01:03:43,2024-03-18,Lagos,Returning,174,8,0,True,Referral,Desktop,3.3,3,3,Yoga Mat,Sports & Fitness,2,14200.0,25,MEGA30,1800.0,16.3,5,Wallet,28400.0,7100.0,23100.0,Delivered,4.0,4.0
11691,11347,2025-10-12 00:05:02,2025-10-12,Ilorin,Returning,829,13,0,False,Social Media,Desktop,7.3,6,2,Perfume,Beauty & Personal Care,2,32100.0,0,,2000.0,26.6,3,Card,64200.0,0.0,66200.0,Delivered,2.0,4.0
11692,13993,2025-05-29 17:16:32,2025-05-29,Port Harcourt,New,19,1,0,True,Paid Search,Mobile,36.9,10,3,Gym Bag,Sports & Fitness,2,22500.0,0,,2200.0,30.2,4,Wallet,45000.0,0.0,47200.0,Cancelled,,
11693,13279,2025-11-19 02:56:18,2025-11-19,Ilorin,New,52,0,0,True,Referral,Mobile,22.7,15,4,Resistance Bands,Sports & Fitness,2,6500.0,10,WEEKEND20,2000.0,26.1,3,Card,13000.0,1300.0,13700.0,Delivered,2.0,5.0
11694,11563,2025-10-02 01:53:54,2025-10-02,Abuja,New,58,0,0,True,Social Media,Desktop,11.2,9,5,T-Shirt,Fashion,4,10100.0,10,FLASH15,2200.0,31.6,3,Cash on Delivery,40400.0,4040.0,38560.0,Cancelled,,
11695,13677,2024-06-09 10:26:30,2024-06-09,Port Harcourt,New,58,0,0,True,Email,Desktop,5.2,4,3,Sneakers,Fashion,2,42600.0,15,SAVE5,1200.0,9.4,3,Card,85200.0,12780.0,73620.0,Cancelled,,
11696,13204,2025-05-31 23:35:13,2025-05-31,Abuja,Returning,620,6,0,True,Affiliate,Mobile,15.6,6,3,Backpack,Fashion,3,27700.0,5,FLASH15,1300.0,10.2,3,Wallet,83100.0,4155.0,80245.0,Delivered,6.0,3.0
11697,10588,2024-03-14 04:14:58,2024-03-14,Abuja,New,81,0,0,True,Paid Search,Mobile,10.7,10,2,Smart Watch,Electronics,2,50300.0,0,,2500.0,37.2,5,Card,100600.0,0.0,103100.0,Cancelled,,
11698,10832,2025-12-03 04:45:53,2025-12-03,Enugu,VIP,543,21,2,False,Organic,Desktop,17.3,7,4,Laptop Stand,Electronics,3,32100.0,5,SAVE10,1800.0,21.3,4,Card,96300.0,4815.0,93285.0,Delivered,3.0,5.0
11699,11620,2025-07-28 01:57:42,2025-07-28,Kano,Returning,186,11,0,True,Social Media,Mobile,5.7,7,5,Wireless Earbuds,Electronics,5,15900.0,0,,1700.0,20.0,5,Wallet,79500.0,0.0,81200.0,Cancelled,,
11700,10222,2025-05-12 10:21:53,2025-05-12,Ilorin,New,76,1,0,False,Paid Search,Mobile,13.1,10,4,Cookware Set,Home & Kitchen,2,83300.0,0,,1500.0,15.4,4,Card,166600.0,0.0,168100.0,Cancelled,,
11701,12032,2025-12-28 05:50:53,2025-12-28,Abuja,New,2,1,0,True,Organic,Mobile,21.5,10,5,Blender,Home & Kitchen,2,26600.0,5,MEGA30,2100.0,27.9,4,Cash on Delivery,53200.0,2660.0,52640.0,Cancelled,,
11702,12308,2025-09-11 02:09:10,2025-09-11,Ilorin,New,17,1,0,True,Email,Tablet,14.3,3,4,Smart Watch,Electronics,2,46100.0,5,FLASH15,2100.0,29.8,5,Bank Transfer,92200.0,4610.0,89690.0,Delivered,7.0,4.0
11703,13880,2025-09-23 06:59:57,2025-09-23,Kano,New,73,0,0,True,Paid Search,Mobile,12.6,6,4,Bluetooth Speaker,Electronics,1,24200.0,15,SAVE10,2000.0,25.8,3,Wallet,24200.0,3630.0,22570.0,Cancelled,,
11704,10858,2024-03-14 04:37:37,2024-03-14,Lagos,New,73,1,0,True,Organic,Desktop,4.8,8,4,Hair Dryer,Beauty & Personal Care,2,29500.0,0,,1700.0,14.2,3,Card,59000.0,0.0,60700.0,Delivered,6.0,4.0
11705,12838,2024-01-18 07:44:49,2024-01-18,Abuja,Returning,191,13,0,True,Social Media,Mobile,9.7,1,2,Electric Kettle,Home & Kitchen,1,17400.0,10,WEEKEND20,1700.0,19.8,4,Bank Transfer,17400.0,1740.0,17360.0,Delivered,6.0,4.0
11706,13324,2025-12-03 13:42:15,2025-12-03,Lagos,Returning,97,10,0,True,Social Media,Mobile,,7,5,Skincare Set,Beauty & Personal Care,2,21200.0,15,SAVE5,2200.0,24.8,3,Card,42400.0,6360.0,38240.0,Delivered,2.0,4.0
11707,12248,2024-07-02 16:10:03,2024-07-02,Lagos,Returning,503,1,0,True,Organic,Desktop,4.9,3,4,Bluetooth Speaker,Electronics,4,27000.0,0,,1800.0,16.9,3,Card,108000.0,0.0,109800.0,Delivered,2.0,4.0
11708,14537,2024-11-07 16:46:13,2024-11-07,Enugu,New,19,1,0,True,Email,Desktop,28.6,9,4,Blender,Home & Kitchen,3,28500.0,25,WEEKEND20,2400.0,35.5,7,Bank Transfer,85500.0,21375.0,66525.0,Delivered,9.0,4.0
11709,11594,2024-02-01 16:23:48,2024-02-01,Ilorin,Returning,84,12,0,True,Paid Search,Tablet,7.3,7,3,Wireless Earbuds,Electronics,2,18200.0,0,,2400.0,34.8,4,Bank Transfer,36400.0,0.0,38800.0,Delivered,7.0,3.0
11710,12040,2025-03-31 11:02:02,2025-03-31,Lagos,New,77,0,0,True,Referral,Desktop,16.9,5,2,Water Bottle,Sports & Fitness,1,7400.0,15,FLASH15,1900.0,19.8,4,Card,7400.0,1110.0,8190.0,Delivered,4.0,4.0
11711,10021,2025-08-22 23:45:11,2025-08-22,Lagos,Returning,291,6,1,True,Referral,Tablet,7.1,9,4,Dumbbell Set,Sports & Fitness,3,36900.0,10,MEGA30,1300.0,6.1,4,Bank Transfer,110700.0,11070.0,100930.0,Cancelled,,
11712,12054,2025-09-07 07:35:20,2025-09-07,Lagos,Returning,725,10,0,True,Referral,Mobile,11.1,7,1,Backpack,Fashion,1,34900.0,15,MEGA30,1600.0,13.1,3,Wallet,34900.0,5235.0,31265.0,Cancelled,,
11713,10102,2025-03-01 00:12:13,2025-03-01,Benin City,New,27,1,0,True,Paid Search,Mobile,22.8,5,2,Bluetooth Speaker,Electronics,1,27400.0,10,FLASH15,2400.0,34.5,5,Wallet,27400.0,2740.0,27060.0,Delivered,5.0,4.0
11714,14920,2025-04-28 10:18:31,2025-04-28,Ibadan,Returning,188,1,0,True,Organic,Mobile,,5,5,Smart Watch,Electronics,2,42700.0,20,WEEKEND20,2600.0,40.5,5,Bank Transfer,85400.0,17080.0,70920.0,Delivered,7.0,4.0
11715,11203,2025-01-10 12:40:40,2025-01-10,Ibadan,VIP,795,44,5,False,Organic,Mobile,7.1,3,4,Wireless Earbuds,Electronics,2,18600.0,0,,2500.0,38.8,5,Wallet,37200.0,0.0,39700.0,Delivered,5.0,4.0
11716,14061,2024-11-22 03:10:10,2024-11-22,Ibadan,Returning,252,13,1,True,Affiliate,Desktop,13.6,9,3,Cookware Set,Home & Kitchen,3,73600.0,5,MEGA30,2000.0,26.3,4,Card,220800.0,11040.0,211760.0,Delivered,5.0,5.0
11717,10584,2025-02-09 07:16:06,2025-02-09,Ilorin,New,75,0,0,True,Email,Mobile,16.3,8,5,Wireless Earbuds,Electronics,3,18200.0,30,WEEKEND20,2300.0,33.1,4,Wallet,54600.0,16380.0,40520.0,Cancelled,,
11718,11372,2025-11-15 03:20:13,2025-11-15,Lagos,Returning,701,10,1,False,Affiliate,Mobile,3.3,11,2,Smart Watch,Electronics,2,43300.0,10,SAVE10,1800.0,17.1,4,Bank Transfer,86600.0,8660.0,79740.0,Cancelled,,
11719,10598,2024-07-03 13:00:17,2024-07-03,Lagos,Returning,298,5,0,False,Social Media,Mobile,14.4,5,6,Wristwatch,Fashion,5,58200.0,5,MEGA30,2100.0,23.8,4,Card,291000.0,14550.0,278550.0,Delivered,5.0,4.0
11720,11844,2024-12-09 17:02:43,2024-12-09,Ibadan,New,30,1,0,True,Email,Mobile,29.8,10,3,Hair Dryer,Beauty & Personal Care,1,25500.0,0,,1400.0,12.9,3,Card,25500.0,0.0,26900.0,Delivered,4.0,5.0
11721,13014,2025-03-15 19:08:36,2025-03-15,Ilorin,Returning,817,14,1,True,Organic,Mobile,8.1,5,2,Smart Watch,Electronics,2,46100.0,0,,2400.0,34.8,4,Card,92200.0,0.0,94600.0,Delivered,5.0,5.0
11722,12100,2025-02-20 18:37:41,2025-02-20,Kano,Returning,272,1,0,True,Organic,Mobile,32.5,9,2,Phone Charger,Electronics,2,11400.0,0,,1400.0,13.3,2,Bank Transfer,22800.0,0.0,24200.0,Delivered,1.0,5.0
11723,13028,2024-01-23 10:01:17,2024-01-23,Enugu,New,71,1,0,True,Social Media,Desktop,9.5,6,4,Smart Watch,Electronics,2,37500.0,10,FLASH15,2500.0,37.6,4,Card,75000.0,7500.0,70000.0,Refunded,,
11724,14032,2024-07-29 01:00:44,2024-07-29,Enugu,Returning,894,13,0,False,Affiliate,Mobile,20.4,8,5,Bluetooth Speaker,Electronics,5,31300.0,10,SAVE10,2400.0,34.8,5,Card,156500.0,15650.0,143250.0,Delivered,5.0,4.0
11725,10224,2025-04-17 05:37:46,2025-04-17,Lagos,Returning,424,7,0,True,Affiliate,Mobile,11.7,5,4,Wireless Earbuds,Electronics,1,17300.0,10,MEGA30,1800.0,15.9,3,Bank Transfer,17300.0,1730.0,17370.0,Delivered,2.0,3.0
11726,12122,2025-05-22 09:13:24,2025-05-22,Kano,VIP,1245,42,2,True,Paid Search,Mobile,7.3,8,3,Electric Trimmer,Beauty & Personal Care,3,19900.0,10,SAVE10,1900.0,24.5,3,Card,59700.0,5970.0,55630.0,Delivered,5.0,4.0
11727,12970,2025-06-20 20:54:24,2025-06-20,Enugu,Returning,88,14,0,True,Social Media,Mobile,6.4,5,2,Dumbbell Set,Sports & Fitness,2,48400.0,25,SAVE10,2300.0,32.7,4,Bank Transfer,96800.0,24200.0,74900.0,Delivered,5.0,4.0
11728,12618,2025-12-25 16:35:07,2025-12-25,Lagos,Returning,315,13,1,True,Paid Search,Mobile,15.6,7,5,Bluetooth Speaker,Electronics,3,26000.0,0,,1600.0,11.3,3,Cash on Delivery,78000.0,0.0,79600.0,Delivered,4.0,4.0
11729,10730,2025-05-06 23:34:21,2025-05-06,Ibadan,VIP,888,21,2,True,Organic,Desktop,13.5,8,5,Phone Charger,Electronics,2,13500.0,5,SAVE5,2000.0,25.8,3,Wallet,27000.0,1350.0,27650.0,Delivered,3.0,4.0
11730,11034,2025-02-27 17:41:02,2025-02-27,Lagos,New,54,1,0,True,Paid Search,Desktop,6.7,5,6,Power Bank,Electronics,3,21500.0,15,MEGA30,1500.0,9.4,4,Bank Transfer,64500.0,9675.0,56325.0,Delivered,4.0,5.0
11731,11887,2024-08-30 18:40:10,2024-08-30,Benin City,Returning,717,1,0,True,Organic,Mobile,12.5,6,4,Phone Charger,Electronics,1,11200.0,10,SAVE10,2000.0,26.0,5,Card,11200.0,1120.0,12080.0,Cancelled,,
11732,13257,2024-09-27 18:38:29,2024-09-27,Lagos,New,7,1,0,True,Social Media,Mobile,21.5,8,3,Gym Bag,Sports & Fitness,1,21700.0,0,,1700.0,14.4,4,Cash on Delivery,21700.0,0.0,23400.0,Refunded,,
11733,14949,2025-08-26 23:57:22,2025-08-26,Abuja,VIP,255,42,0,True,Social Media,Mobile,12.0,12,2,Electric Kettle,Home & Kitchen,1,16600.0,25,WEEKEND20,2100.0,27.9,3,Card,16600.0,4150.0,14550.0,Delivered,2.0,5.0
11734,11843,2024-12-08 14:56:33,2024-12-08,Ibadan,Returning,40,5,0,True,Paid Search,Mobile,4.5,4,3,Sneakers,Fashion,1,41500.0,0,,1500.0,16.5,3,Bank Transfer,41500.0,0.0,43000.0,Delivered,4.0,4.0
11735,12611,2025-06-07 01:30:13,2025-06-07,Port Harcourt,Returning,294,14,0,True,Paid Search,Mobile,21.9,5,4,Smart Watch,Electronics,2,41800.0,5,FLASH15,1200.0,8.2,4,Bank Transfer,83600.0,4180.0,80620.0,Cancelled,,
11736,11533,2024-03-31 17:38:27,2024-03-31,Lagos,VIP,1090,34,2,False,Affiliate,Mobile,27.3,12,3,Power Bank,Electronics,2,23000.0,15,MEGA30,2100.0,23.6,4,Bank Transfer,46000.0,6900.0,41200.0,Delivered,3.0,5.0
11737,10171,2024-04-03 18:50:53,2024-04-03,Lagos,New,16,1,0,True,Organic,Mobile,3.1,11,5,Laptop Stand,Electronics,2,33300.0,5,WEEKEND20,2000.0,21.7,4,Bank Transfer,66600.0,3330.0,65270.0,Delivered,4.0,4.0
11738,11992,2024-06-06 12:17:29,2024-06-06,Enugu,New,18,1,0,True,Social Media,Desktop,21.3,10,4,Desk Lamp,Home & Kitchen,2,17600.0,0,,2000.0,27.4,4,Card,35200.0,0.0,37200.0,Delivered,7.0,3.0
11739,11739,2024-05-22 15:36:36,2024-05-22,Ilorin,New,9,1,0,True,Organic,Desktop,8.0,7,4,Blender,Home & Kitchen,3,26900.0,0,,1900.0,24.0,4,Cash on Delivery,80700.0,0.0,82600.0,Cancelled,,
11740,10753,2025-03-19 17:02:25,2025-03-19,Kano,Returning,414,10,1,False,Referral,Mobile,9.6,8,2,Power Bank,Electronics,1,21600.0,10,SAVE10,2000.0,26.4,3,Card,21600.0,2160.0,21440.0,Delivered,6.0,5.0
11741,13355,2025-04-10 17:25:47,2025-04-10,Lagos,New,10,1,0,True,Referral,Desktop,12.5,4,7,Laptop Stand,Electronics,4,34500.0,30,WEEKEND20,1200.0,4.1,3,Wallet,138000.0,41400.0,97800.0,Delivered,4.0,5.0
11742,11293,2025-02-11 19:48:45,2025-02-11,Kano,New,81,0,0,True,Social Media,Mobile,15.0,10,5,Electric Trimmer,Beauty & Personal Care,3,18300.0,15,WEEKEND20,2300.0,32.6,3,Bank Transfer,54900.0,8235.0,48965.0,Delivered,3.0,4.0
11743,11123,2024-07-30 13:30:59,2024-07-30,Ibadan,New,65,0,0,True,Email,Mobile,17.7,8,3,Desk Lamp,Home & Kitchen,1,16100.0,25,FLASH15,2000.0,25.7,3,Bank Transfer,16100.0,4025.0,14075.0,Cancelled,,
11744,11947,2025-02-25 13:07:03,2025-02-25,Abuja,Returning,426,9,0,True,Referral,Mobile,8.7,13,3,Bluetooth Speaker,Electronics,3,25400.0,15,SAVE10,1700.0,19.7,4,Bank Transfer,76200.0,11430.0,66470.0,Refunded,,
11745,14823,2024-03-28 07:19:53,2024-03-28,Lagos,Returning,778,8,0,True,Organic,Mobile,15.7,9,4,Desk Lamp,Home & Kitchen,1,19400.0,0,,2300.0,28.4,4,Cash on Delivery,19400.0,0.0,21700.0,Delivered,7.0,4.0
11746,13182,2024-12-11 15:25:30,2024-12-11,Lagos,New,31,1,0,True,Paid Search,Mobile,28.1,14,4,Dumbbell Set,Sports & Fitness,2,48000.0,5,FLASH15,2000.0,21.3,2,Bank Transfer,96000.0,4800.0,93200.0,Delivered,5.0,5.0
11747,12127,2024-04-23 06:46:33,2024-04-23,Lagos,Returning,697,12,0,True,Affiliate,Desktop,18.9,9,3,Sneakers,Fashion,2,43900.0,20,SAVE5,1100.0,1.2,2,Card,87800.0,17560.0,71340.0,Delivered,4.0,3.0
11748,14104,2024-02-26 02:28:42,2024-02-26,Ibadan,Returning,388,6,1,True,Email,Mobile,29.6,13,3,Perfume,Beauty & Personal Care,2,39400.0,5,SAVE10,2600.0,41.1,5,Cash on Delivery,78800.0,3940.0,77460.0,Cancelled,,
11749,10106,2024-05-01 01:35:15,2024-05-01,Abuja,Returning,830,1,1,False,Referral,Mobile,18.8,12,6,Dumbbell Set,Sports & Fitness,3,44100.0,0,,1800.0,22.4,3,Cash on Delivery,132300.0,0.0,134100.0,Delivered,6.0,4.0
11750,11685,2024-03-22 05:45:23,2024-03-22,Port Harcourt,Returning,235,11,2,True,Email,Mobile,5.5,8,2,Backpack,Fashion,2,32600.0,15,FLASH15,1900.0,24.5,4,Wallet,65200.0,9780.0,57320.0,Delivered,5.0,4.0
11751,12703,2024-12-15 06:21:48,2024-12-15,Port Harcourt,Returning,58,8,0,True,Email,Mobile,14.7,7,5,Dumbbell Set,Sports & Fitness,5,51500.0,20,SAVE5,1800.0,21.7,5,Bank Transfer,257500.0,51500.0,207800.0,Delivered,8.0,4.0
11752,12444,2025-02-02 23:54:14,2025-02-02,Ibadan,New,39,1,0,True,Organic,Mobile,8.7,3,2,Sneakers,Fashion,2,46100.0,30,SAVE5,1400.0,14.3,3,Card,92200.0,27660.0,65940.0,Cancelled,,
11753,13381,2025-03-19 23:58:12,2025-03-19,Ibadan,Returning,168,4,0,True,Organic,Mobile,6.9,5,6,Power Bank,Electronics,3,24200.0,15,SAVE10,1500.0,15.7,3,Wallet,72600.0,10890.0,63210.0,Cancelled,,
11754,13509,2024-11-17 10:22:02,2024-11-17,Port Harcourt,Returning,227,14,0,True,Referral,Desktop,6.0,3,5,Skincare Set,Beauty & Personal Care,4,21500.0,5,WEEKEND20,1700.0,20.7,4,Card,86000.0,4300.0,83400.0,Delivered,4.0,4.0
11755,12280,2024-05-08 22:48:05,2024-05-08,Lagos,Returning,182,7,0,True,Paid Search,Desktop,13.0,11,3,Phone Charger,Electronics,1,13700.0,10,SAVE5,1700.0,14.0,2,Wallet,13700.0,1370.0,14030.0,Delivered,2.0,3.0
11756,14649,2024-01-16 06:29:18,2024-01-16,Lagos,Returning,807,6,0,True,Referral,Mobile,16.0,8,1,Laptop Stand,Electronics,1,30800.0,15,FLASH15,1600.0,13.0,4,Card,30800.0,4620.0,27780.0,Delivered,3.0,4.0
11757,14641,2025-06-04 20:02:25,2025-06-04,Ibadan,Returning,615,12,0,True,Paid Search,Mobile,6.0,11,2,Electric Kettle,Home & Kitchen,1,16900.0,15,MEGA30,1700.0,19.9,3,Card,16900.0,2535.0,16065.0,Delivered,3.0,4.0
11758,12376,2025-12-19 09:21:18,2025-12-19,Abuja,VIP,543,15,0,True,Organic,Tablet,5.9,7,4,Blender,Home & Kitchen,2,22200.0,20,SAVE10,1300.0,11.4,3,Wallet,44400.0,8880.0,36820.0,Delivered,6.0,3.0
11759,14510,2024-07-24 10:05:06,2024-07-24,Abuja,Returning,623,12,1,True,Organic,Mobile,14.1,10,4,Bluetooth Speaker,Electronics,2,27300.0,0,,1500.0,16.5,5,Wallet,54600.0,0.0,56100.0,Delivered,8.0,4.0
11760,13205,2024-05-29 15:19:26,2024-05-29,Abuja,New,25,0,0,True,Organic,Tablet,26.0,9,6,Electric Trimmer,Beauty & Personal Care,3,17300.0,10,,2200.0,31.7,4,Wallet,51900.0,5190.0,48910.0,Delivered,6.0,5.0
11761,10695,2024-08-15 17:58:33,2024-08-15,Lagos,New,3,1,0,True,Social Media,Mobile,5.6,3,5,Power Bank,Electronics,2,21000.0,25,,1200.0,4.4,2,Card,42000.0,10500.0,32700.0,Delivered,2.0,5.0
11762,10598,2024-06-05 17:13:46,2024-06-05,Lagos,Returning,730,2,0,True,Social Media,Desktop,,8,2,Bluetooth Speaker,Electronics,1,27400.0,0,,1600.0,11.9,3,Wallet,27400.0,0.0,29000.0,Delivered,3.0,4.0
11763,10400,2024-06-12 09:03:35,2024-06-12,Ibadan,New,84,1,0,True,Email,Mobile,4.6,6,5,Electric Kettle,Home & Kitchen,2,16100.0,5,SAVE10,2300.0,33.8,5,Wallet,32200.0,1610.0,32890.0,Cancelled,,
11764,11059,2024-12-27 12:07:58,2024-12-27,Port Harcourt,New,37,0,0,False,Paid Search,Mobile,6.8,4,1,Electric Trimmer,Beauty & Personal Care,1,19200.0,0,,2000.0,26.9,2,Wallet,19200.0,0.0,21200.0,Delivered,4.0,5.0
11765,11562,2025-07-27 23:39:22,2025-07-27,Ibadan,Returning,758,12,0,True,Paid Search,Mobile,3.4,11,4,Running Shoes,Fashion,3,31300.0,0,,1600.0,18.6,4,Bank Transfer,93900.0,0.0,95500.0,Delivered,6.0,4.0
11766,10346,2025-06-04 16:30:00,2025-06-04,Lagos,New,5,1,0,True,Affiliate,Desktop,46.6,14,6,Running Shoes,Fashion,5,31000.0,10,SAVE10,2000.0,21.3,2,Wallet,155000.0,15500.0,141500.0,Delivered,1.0,4.0
11767,13041,2025-12-02 14:58:25,2025-12-02,Benin City,New,21,1,0,True,Social Media,Mobile,7.1,6,4,Resistance Bands,Sports & Fitness,2,7900.0,0,,1600.0,18.4,4,Card,15800.0,0.0,17400.0,Cancelled,,
11768,12057,2024-09-18 05:28:30,2024-09-18,Abuja,VIP,1204,19,1,True,Paid Search,Mobile,11.7,1,1,Wristwatch,Fashion,1,49700.0,20,FLASH15,1800.0,23.3,3,Cash on Delivery,49700.0,9940.0,41560.0,Delivered,6.0,4.0
11769,13008,2024-12-26 00:25:01,2024-12-26,Ibadan,New,65,0,0,True,Organic,Mobile,9.3,4,6,Cookware Set,Home & Kitchen,3,68300.0,10,FLASH15,2800.0,44.4,5,Card,204900.0,20490.0,187210.0,Delivered,6.0,4.0
11770,12516,2024-10-05 00:08:41,2024-10-05,Port Harcourt,Returning,561,4,0,True,Paid Search,Mobile,1.8,4,4,Air Fryer,Home & Kitchen,2,68200.0,15,SAVE10,1400.0,14.4,3,Card,136400.0,20460.0,117340.0,Delivered,6.0,4.0
11771,11359,2024-01-31 17:23:08,2024-01-31,Port Harcourt,New,27,0,0,True,Social Media,Desktop,7.0,4,4,Resistance Bands,Sports & Fitness,2,11900.0,10,WEEKEND20,1700.0,20.7,4,Card,23800.0,2380.0,23120.0,Cancelled,,
11772,13075,2024-10-10 23:44:55,2024-10-10,Kano,New,70,1,0,True,Organic,Desktop,20.3,6,4,Perfume,Beauty & Personal Care,4,35900.0,0,,2100.0,28.2,3,Card,143600.0,0.0,145700.0,Delivered,4.0,5.0
11773,14756,2024-07-09 11:25:40,2024-07-09,Lagos,Returning,640,12,0,True,Email,Mobile,9.8,4,2,Laptop Stand,Electronics,1,37800.0,10,WEEKEND20,2100.0,23.7,3,Bank Transfer,37800.0,3780.0,36120.0,Delivered,2.0,5.0
11774,11584,2024-12-15 22:43:03,2024-12-15,Lagos,Returning,630,6,2,True,Referral,Mobile,18.8,7,3,Makeup Kit,Beauty & Personal Care,3,29400.0,10,WEEKEND20,1700.0,13.4,2,Card,88200.0,8820.0,81080.0,Delivered,5.0,3.0
11775,11537,2024-04-25 12:50:03,2024-04-25,Lagos,New,11,1,0,True,Organic,Mobile,15.6,8,3,Desk Lamp,Home & Kitchen,2,13600.0,15,SAVE10,1800.0,16.9,4,Cash on Delivery,27200.0,4080.0,24920.0,Delivered,5.0,5.0
11776,12581,2025-06-26 03:33:49,2025-06-26,Ilorin,VIP,294,31,3,True,Email,Mobile,13.2,8,4,Hair Dryer,Beauty & Personal Care,4,33700.0,10,MEGA30,2600.0,39.3,5,Bank Transfer,134800.0,13480.0,123920.0,Delivered,7.0,4.0
11777,14021,2025-09-08 01:25:16,2025-09-08,Enugu,Returning,271,14,0,True,Organic,Tablet,1.7,5,8,Bluetooth Speaker,Electronics,5,28700.0,0,,2300.0,32.7,4,Bank Transfer,143500.0,0.0,145800.0,Delivered,5.0,4.0
